danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist,genre,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,danceability_original,energy_original,loudness_original,speechiness_original,acousticness_original,instrumentalness_original,liveness_original,valence_original,tempo_original,duration_ms_original,time_signature_original
0.71537208,0.726088647,0.840735681,0,0.25070028,0.254014222,0,0.198791415,0.698788836,0.358753932,audio_features,4y8jTrIvvKKkL0vbn1jo6g,spotify:track:4y8jTrIvvKKkL0vbn1jo6g,https://api.spotify.com/v1/tracks/4y8jTrIvvKKkL0vbn1jo6g,https://api.spotify.com/v1/audio-analysis/4y8jTrIvvKKkL0vbn1jo6g,0.062068185,0.75,40 Years of Gaming: Dan Bull ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,0,1,0,0,0,0,0,0,0,0.718,0.722,-8.757,0.202,0.253,0,0.212,0.684,108.991,206856,4
0.770776752,0.679765403,0.834829217,1,0.448179272,0.046081981,0,0.093561159,0.719852554,0.282243788,audio_features,1jG29zp5Xmo9PdDdf1b6mO,spotify:track:1jG29zp5Xmo9PdDdf1b6mO,https://api.spotify.com/v1/tracks/1jG29zp5Xmo9PdDdf1b6mO,https://api.spotify.com/v1/audio-analysis/1jG29zp5Xmo9PdDdf1b6mO,0.096240384,0.75,Face Down: Mustard Lil Wayne Big Sean YG Boosie Badazz ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,1,0,0,0,0,0,0,0,0,0,0.769,0.676,-9.038,0.343,0.0459,0,0.111,0.704,96.976,267227,4
0.593699077,0.884191891,0.919453494,1,0.101260504,0.068170389,0,0.112315066,0.179568194,0.467396426,audio_features,75uvgVau7AVf8eSxhXmZAI,spotify:track:75uvgVau7AVf8eSxhXmZAI,https://api.spotify.com/v1/tracks/75uvgVau7AVf8eSxhXmZAI,https://api.spotify.com/v1/audio-analysis/75uvgVau7AVf8eSxhXmZAI,0.10055698,0.75,Final Boss: Doomtree ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,1,0,0,0,0,0,0,0,0,0,0,0.606,0.879,-5.012,0.0953,0.0679,0,0.129,0.191,126.052,274853,4
0.653449212,0.839882701,0.90001051,0,0.316526611,0.035138179,2.71E-05,0.055532403,0.570300158,0.33397649,audio_features,53G2S1Xua07u4S8sKSPSnc,spotify:track:53G2S1Xua07u4S8sKSPSnc,https://api.spotify.com/v1/tracks/53G2S1Xua07u4S8sKSPSnc,https://api.spotify.com/v1/audio-analysis/53G2S1Xua07u4S8sKSPSnc,0.081402299,0.75,Thank You: Busta Rhymes Q-Tip Kanye West Lil Wayne ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,0,1,0,0,0,0,0,0,0,0.661,0.835,-5.937,0.249,0.035,2.66E-05,0.0745,0.562,105.1,241013,4
0.865290603,0.701919998,0.90303731,0,0.021288515,0.033832955,1.59E-06,0.095644926,0.40600316,0.301557585,audio_features,38y8KrYj7sIdrlnYHdiM9C,spotify:track:38y8KrYj7sIdrlnYHdiM9C,https://api.spotify.com/v1/tracks/38y8KrYj7sIdrlnYHdiM9C,https://api.spotify.com/v1/audio-analysis/38y8KrYj7sIdrlnYHdiM9C,0.062468939,0.75,Don't Panic: French Montana ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,0,0,0,0,0,0,0,1,0,0.856,0.698,-5.793,0.0382,0.0337,1.56E-06,0.113,0.406,100.009,207564,4
0.745790331,0.878149729,0.944866001,1,0.147058824,0.024495583,0,0.346738904,0.838862559,0.607636368,audio_features,3twQx3psUMJKj4wna5d1zU,spotify:track:3twQx3psUMJKj4wna5d1zU,https://api.spotify.com/v1/tracks/3twQx3psUMJKj4wna5d1zU,https://api.spotify.com/v1/audio-analysis/3twQx3psUMJKj4wna5d1zU,0.070692885,0.75,Trap Queen: Fetty Wap ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,0,0,0,0,1,0,0,0,0,0.746,0.873,-3.803,0.128,0.0244,0,0.354,0.817,148.075,222093,4
0.908745247,0.675737295,0.880294272,0,0.03487395,0.052708504,3.20E-05,0.102938112,0.529225908,0.333963754,audio_features,3keUgTGEoZJt0QkzTB6kHg,spotify:track:3keUgTGEoZJt0QkzTB6kHg,https://api.spotify.com/v1/tracks/3keUgTGEoZJt0QkzTB6kHg,https://api.spotify.com/v1/audio-analysis/3keUgTGEoZJt0QkzTB6kHg,0.069070624,0.75,Truffle Butter: Nicki Minaj Drake Lil Wayne ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,0,0,0,0,0,0,0,1,0,0.896,0.672,-6.875,0.0479,0.0525,3.14E-05,0.12,0.523,105.098,219227,4
0.54263987,0.537774591,0.853788755,0,0.351540616,0.338351779,0,0.087309856,0.631384939,0.282326571,audio_features,3PiLfzEXHrvT1oJKR8PAJt,spotify:track:3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/tracks/3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/audio-analysis/3PiLfzEXHrvT1oJKR8PAJt,0.089145681,0.75,Bitches N Marijuana: Chris Brown Tyga ScHoolboy Q ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,1,0,0,0,0,0,0,0,0,0.559,0.535,-8.136,0.274,0.337,0,0.105,0.62,96.989,254693,4
0.714285714,0.867072431,0.925254861,1,0.043417367,0.006915218,0,0.312356741,0.526066351,0.492670564,audio_features,1ULa3GfdMKs0MfRpm6xVlu,spotify:track:1ULa3GfdMKs0MfRpm6xVlu,https://api.spotify.com/v1/tracks/1ULa3GfdMKs0MfRpm6xVlu,https://api.spotify.com/v1/audio-analysis/1ULa3GfdMKs0MfRpm6xVlu,0.07230043,0.75,We Dem Boyz: Wiz Khalifa ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,0,0,0,0,0,1,0,0,0,0.717,0.862,-4.736,0.054,0.00689,0,0.321,0.52,130.021,224933,4
0.760999457,0.633442159,0.823331582,0,0.03767507,0.396584855,0.026374745,0.093561159,0.301737757,0.48566589,audio_features,7pDNn3TPa6XRZIrvnNBKvz,spotify:track:7pDNn3TPa6XRZIrvnNBKvz,https://api.spotify.com/v1/tracks/7pDNn3TPa6XRZIrvnNBKvz,https://api.spotify.com/v1/audio-analysis/7pDNn3TPa6XRZIrvnNBKvz,0.101734336,0.75,Till It's Gone: Yelawolf ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,0,1,0,0,0,0,0,0,0,0.76,0.63,-9.585,0.0499,0.395,0.0259,0.111,0.307,128.921,276933,4
0.771863118,0.667681079,0.907009984,1,0.263305322,0.215861517,0.000120163,0.087309856,0.475513428,0.557253658,audio_features,2znzyzlAUc8Z1Ikq9aFOcx,spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,https://api.spotify.com/v1/tracks/2znzyzlAUc8Z1Ikq9aFOcx,https://api.spotify.com/v1/audio-analysis/2znzyzlAUc8Z1Ikq9aFOcx,0.127236552,0.75,Tuesday (feat. Drake): ILoveMakonnen Drake ,Top 100 Hip-Hop Tracks on Spotify,HipHop,1,0,0,0,0,0,0,0,0,0,0,0,0.77,0.664,-5.604,0.211,0.215,0.000118,0.105,0.472,140.163,321987,4
0.541553504,0.671709187,0.867619548,0,0.523809524,0.223893665,0,0.089393624,0.582938389,0.771545741,audio_features,7sbDrGTUojDWsIJpgczlWG,spotify:track:7sbDrGTUojDWsIJpgczlWG,https://api.spotify.com/v1/tracks/7sbDrGTUojDWsIJpgczlWG,https://api.spotify.com/v1/audio-analysis/7sbDrGTUojDWsIJpgczlWG,0.060934413,0.75,We Be On It: DeJ Loaf ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,0,0,0,0,0,1,0,0,0,0,0,0.558,0.668,-7.478,0.397,0.223,0,0.107,0.574,173.815,204853,4
0.752308528,0.770397836,0.917393589,1,0.319327731,0.339355798,0,0.067618254,0.506055819,0.567805245,audio_features,63M8PK8yavNITSViKUB62p,spotify:track:63M8PK8yavNITSViKUB62p,https://api.spotify.com/v1/tracks/63M8PK8yavNITSViKUB62p,https://api.spotify.com/v1/audio-analysis/63M8PK8yavNITSViKUB62p,0.132208052,0.75,Schemin Up (feat. Drake and P. Reign): OB OBrien Preme Drake ,Top 100 Hip-Hop Tracks on Spotify,HipHop,0,1,0,0,0,0,0,0,0,0,0,0,0.752,0.766,-5.11,0.251,0.338,0,0.0861,0.501,141.82,330770,4
0.676262901,0.595175132,0.8769732,1,0.361344538,0.169676664,5.59E-06,0.119608252,0.505002633,0.849399508,audio_features,2IY7eOUDjw2ArKYxKa2jXc,spotify:track:2IY7eOUDjw2ArKYxKa2jXc,https://api.spotify.com/v1/tracks/2IY7eOUDjw2ArKYxKa2jXc,https://api.spotify.com/v1/audio-analysis/2IY7eOUDjw2ArKYxKa2jXc,0.075432877,0.75,Starboy: The Weeknd Daft Punk ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,1,0,0,0,0,0.682,0.592,-7.033,0.281,0.169,5.49E-06,0.136,0.5,186.041,230467,4
0.824008691,0.807657836,0.934797688,1,0.079411765,0.034134161,0,0.137320275,0.64402317,0.345884436,audio_features,2gFvRmQiWg9fN9i74Q0aiw,spotify:track:2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/tracks/2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/audio-analysis/2gFvRmQiWg9fN9i74Q0aiw,0.072894768,0.75,24K Magic: Bruno Mars ,Best of 2016 - Are & Be,R&B,0,1,0,0,0,0,0,0,0,0,0,0,0.818,0.803,-4.282,0.0797,0.034,0,0.153,0.632,106.97,225983,4
0.714285714,0.518641077,0.888891224,0,0.051960784,0.079716603,0,0.148780996,0.250131648,0.473598747,audio_features,4DRDMf5vftalExCy0fHbHl,spotify:track:4DRDMf5vftalExCy0fHbHl,https://api.spotify.com/v1/tracks/4DRDMf5vftalExCy0fHbHl,https://api.spotify.com/v1/audio-analysis/4DRDMf5vftalExCy0fHbHl,0.074548727,0.75,No Limit: Usher Young Thug ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,0,1,0,0.717,0.516,-6.466,0.0601,0.0794,0,0.164,0.258,127.026,228905,4
0.636067355,0.53475351,0.892779821,1,0.100560224,0.061543867,0,0.074598875,0.535545024,0.248621353,audio_features,4aRD0bzvsBD0MAB4LcsRSM,spotify:track:4aRD0bzvsBD0MAB4LcsRSM,https://api.spotify.com/v1/tracks/4aRD0bzvsBD0MAB4LcsRSM,https://api.spotify.com/v1/audio-analysis/4aRD0bzvsBD0MAB4LcsRSM,0.069123266,0.75,Work: Rihanna Drake ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,0,0,1,0.645,0.532,-6.281,0.0948,0.0613,0,0.0928,0.529,91.696,219320,4
0.352525801,0.514612969,0.803152916,0,0.0732493,0.08011821,1.21E-05,0.112315066,0.224855187,0.347610133,audio_features,2Gyc6e2cLxA5hoX1NOvYnU,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,https://api.spotify.com/v1/tracks/2Gyc6e2cLxA5hoX1NOvYnU,https://api.spotify.com/v1/audio-analysis/2Gyc6e2cLxA5hoX1NOvYnU,0.079576265,0.75,Say It: Tory Lanez ,Best of 2016 - Are & Be,R&B,0,0,0,0,1,0,0,0,0,0,0,0,0.384,0.512,-10.545,0.0753,0.0798,1.19E-05,0.129,0.234,107.241,237787,4
0.727322108,0.803629728,0.869721492,0,0.076890756,0.059033821,0.002219959,0.076682642,0.538704581,0.397273271,audio_features,1UjyF6okUHhnVxaLV8ojsA,spotify:track:1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/tracks/1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/audio-analysis/1UjyF6okUHhnVxaLV8ojsA,0.08848172,0.75,Am I Wrong: Anderson .Paak ScHoolboy Q ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,0,0,1,0.729,0.799,-7.378,0.0779,0.0588,0.00218,0.0948,0.532,115.04,253520,4
0.716458446,0.618336754,0.899274829,1,0.030812325,0.409637096,0.000149695,0.222754741,0.468141127,0.282320203,audio_features,48EjSdYh8wz2gBxxqzrsLe,spotify:track:48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,0.087040024,0.75,Cranes in the Sky: Solange ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,1,0,0,0,0,0,0.719,0.615,-5.972,0.045,0.408,0.000147,0.235,0.465,96.988,250973,4
0.520912548,0.548851888,0.868250131,1,0.116246499,0.676706029,4.95E-05,0.417586997,0.561874671,0.683547931,audio_features,3gATNBVu8d7oWs9WijPDjD,spotify:track:3gATNBVu8d7oWs9WijPDjD,https://api.spotify.com/v1/tracks/3gATNBVu8d7oWs9WijPDjD,https://api.spotify.com/v1/audio-analysis/3gATNBVu8d7oWs9WijPDjD,0.049422926,0.5,Pink + White: Frank Ocean ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,1,0,0,0.539,0.546,-7.448,0.106,0.674,4.86E-05,0.422,0.554,159.996,184516,3
0.730581206,0.794566485,0.933452444,1,0.096358543,0.037045814,0.120162933,0.034486351,0.848341232,0.164616208,audio_features,5MjAFPcmrR1DYCgZrXCN4d,spotify:track:5MjAFPcmrR1DYCgZrXCN4d,https://api.spotify.com/v1/tracks/5MjAFPcmrR1DYCgZrXCN4d,https://api.spotify.com/v1/audio-analysis/5MjAFPcmrR1DYCgZrXCN4d,0.097341892,0.75,Turnin' Me Up: BJ The Chicago Kid ,Best of 2016 - Are & Be,R&B,0,0,1,0,0,0,0,0,0,0,0,0,0.732,0.79,-4.346,0.0918,0.0369,0.118,0.0543,0.826,78.504,269173,4
0.752308528,0.668688106,0.920924855,1,0.1232493,0.09909416,0,0.178995624,0.265929437,0.427870961,audio_features,5kaPE2LRpvltG2aLLKncag,spotify:track:5kaPE2LRpvltG2aLLKncag,https://api.spotify.com/v1/tracks/5kaPE2LRpvltG2aLLKncag,https://api.spotify.com/v1/audio-analysis/5kaPE2LRpvltG2aLLKncag,0.068619493,0.75,Amen: Anthony Hamilton ,Best of 2016 - Are & Be,R&B,0,0,1,0,0,0,0,0,0,0,0,0,0.752,0.665,-4.942,0.111,0.0987,0,0.193,0.273,119.845,218430,4
0.638240087,0.681779457,0.875733053,1,0.083753501,0.018270668,0,0.020941863,0.296471827,0.429634865,audio_features,0rcDFdi19NtKf9NbHxr0k9,spotify:track:0rcDFdi19NtKf9NbHxr0k9,https://api.spotify.com/v1/tracks/0rcDFdi19NtKf9NbHxr0k9,https://api.spotify.com/v1/audio-analysis/0rcDFdi19NtKf9NbHxr0k9,0.063310635,0.75,In Common: Alicia Keys ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,1,0,0,0,0.647,0.678,-7.092,0.0828,0.0182,0,0.0413,0.302,120.122,209051,4
0.714285714,0.348453509,0.80903836,0,0.056862745,0.051302878,2.47E-06,0.068555949,0.040442338,0.205899209,audio_features,3dBveK0fmnxbiXXgAX6lau,spotify:track:3dBveK0fmnxbiXXgAX6lau,https://api.spotify.com/v1/tracks/3dBveK0fmnxbiXXgAX6lau,https://api.spotify.com/v1/audio-analysis/3dBveK0fmnxbiXXgAX6lau,0.07826872,0.75,Come and See Me (feat. Drake): PARTYNEXTDOOR Drake ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,0,0,1,0.717,0.347,-10.265,0.0636,0.0511,2.43E-06,0.087,0.0589,84.987,235477,4
0.453557849,0.650561619,0.926915397,0,0.448179272,0.087547947,0,0.101896228,0.556608741,0.364408614,audio_features,3CBjt0dsLlaz9h2OodDYAW,spotify:track:3CBjt0dsLlaz9h2OodDYAW,https://api.spotify.com/v1/tracks/3CBjt0dsLlaz9h2OodDYAW,https://api.spotify.com/v1/audio-analysis/3CBjt0dsLlaz9h2OodDYAW,0.087795117,0.75,"Wishing (feat. Chris Brown, Skeme & Lyquin): DJ Drama Chris Brown Skeme Lyquin ",Best of 2016 - Are & Be,R&B,0,0,0,1,0,0,0,0,0,0,0,0,0.477,0.647,-4.657,0.343,0.0872,0,0.119,0.549,109.879,252307,4
0.520912548,0.547844861,0.903415659,1,0.068767507,0.196785165,0,0.083142321,0.130068457,0.130076797,audio_features,1DFPibRb9RU3yfM3wOLdDT,spotify:track:1DFPibRb9RU3yfM3wOLdDT,https://api.spotify.com/v1/tracks/1DFPibRb9RU3yfM3wOLdDT,https://api.spotify.com/v1/audio-analysis/1DFPibRb9RU3yfM3wOLdDT,0.089818698,0.75,Tru: Lloyd ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,1,0,0,0.539,0.545,-5.775,0.0721,0.196,0,0.101,0.144,73.08,255882,4
0.830526888,0.715011349,0.871802417,1,0.278711485,0.209837406,4.22E-05,0.127943322,0.69773565,0.492708771,audio_features,7xsktt3inEVSrjzPg5S0ce,spotify:track:7xsktt3inEVSrjzPg5S0ce,https://api.spotify.com/v1/tracks/7xsktt3inEVSrjzPg5S0ce,https://api.spotify.com/v1/audio-analysis/7xsktt3inEVSrjzPg5S0ce,0.053500654,0.75,CRZY: Kehlani ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,1,0,0,0,0,0,0.824,0.711,-7.279,0.222,0.209,4.14E-05,0.144,0.683,130.027,191720,4
0.653449212,0.607259456,0.881303205,0,0.040616246,0.240961981,0,0.098770577,0.652448657,0.301302869,audio_features,6Ag1GfH9nZ0G4N9F36SuvE,spotify:track:6Ag1GfH9nZ0G4N9F36SuvE,https://api.spotify.com/v1/tracks/6Ag1GfH9nZ0G4N9F36SuvE,https://api.spotify.com/v1/audio-analysis/6Ag1GfH9nZ0G4N9F36SuvE,0.121598827,0.75,"#BDAY (feat. Chris Brown, Siya and Sage The Gemini): Tank Siya Sage The Gemini Chris Brown ",Best of 2016 - Are & Be,R&B,0,0,0,0,0,1,0,0,0,0,0,0,0.661,0.604,-6.827,0.052,0.24,0,0.116,0.64,99.969,312027,4
0.788158609,0.620350808,0.901397793,1,0.040896359,0.009053777,0.002505092,0.343613253,0.380726698,0.326850826,audio_features,12VWzyPDBCc8fqeWCAfNwR,spotify:track:12VWzyPDBCc8fqeWCAfNwR,https://api.spotify.com/v1/tracks/12VWzyPDBCc8fqeWCAfNwR,https://api.spotify.com/v1/audio-analysis/12VWzyPDBCc8fqeWCAfNwR,0.043463126,0.75,One Dance: Drake WizKid Kyla ,Best of 2016 - Are & Be,R&B,0,1,0,0,0,0,0,0,0,0,0,0,0.785,0.617,-5.871,0.0522,0.00902,0.00246,0.351,0.382,103.981,173987,4
0.682781097,0.326298914,0.854902785,0,0.319327731,0.107427514,0,0.065117733,0.268035808,0.370833811,audio_features,1Tt4sE4pXi57mTD1GCzsqm,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,0.053432729,0.75,Needed Me: Rihanna ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,1,0,0,0,0,0,0,0.688,0.325,-8.083,0.251,0.107,0,0.0837,0.275,110.888,191600,4
0.825095057,0.550865943,0.862070415,0,0.485994398,0.189757035,0,0.706188789,0.748288573,0.473394974,audio_features,72AauEEl4WpIav526ZYvlF,spotify:track:72AauEEl4WpIav526ZYvlF,https://api.spotify.com/v1/tracks/72AauEEl4WpIav526ZYvlF,https://api.spotify.com/v1/audio-analysis/72AauEEl4WpIav526ZYvlF,0.072182128,0.75,Zaddy: Ty Dolla $ign ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,1,0,0,0,0.819,0.548,-7.742,0.37,0.189,0,0.699,0.731,126.994,224724,4
0.765344921,0.262856211,0.665916973,0,0.592436975,0.456825968,0.025356415,0.086267972,0.283833597,0.174441855,audio_features,6XOin64PR2Oj4W0tO8GOQv,spotify:track:6XOin64PR2Oj4W0tO8GOQv,https://api.spotify.com/v1/tracks/6XOin64PR2Oj4W0tO8GOQv,https://api.spotify.com/v1/audio-analysis/6XOin64PR2Oj4W0tO8GOQv,0.071772317,0.75,Location: Khalid ,Best of 2016 - Are & Be,R&B,0,1,0,0,0,0,0,0,0,0,0,0,0.764,0.262,-17.074,0.446,0.455,0.0249,0.104,0.29,80.047,224000,4
0.465507876,0.766369728,0.944046243,1,0.088935574,0.59337249,0,0.057407793,0.725118483,0.45362269,audio_features,6nxQdXa1uAL0rY72wPZu89,spotify:track:6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,0.064013653,0.75,Love Me Now: John Legend ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,1,0,0,0,0.488,0.762,-3.842,0.0865,0.591,0,0.0763,0.709,123.889,210293,4
0.751222162,0.312200535,0.782490804,1,0.03837535,0.513051006,0,0.05313607,0.464981569,0.428501382,audio_features,2MR7uOIOsLEgRL6xi9p5pS,spotify:track:2MR7uOIOsLEgRL6xi9p5pS,https://api.spotify.com/v1/tracks/2MR7uOIOsLEgRL6xi9p5pS,https://api.spotify.com/v1/audio-analysis/2MR7uOIOsLEgRL6xi9p5pS,0.061429129,0.75,Weight in Gold (feat. Seal): Gallant Seal ,Best of 2016 - Are & Be,R&B,0,0,0,1,0,0,0,0,0,0,0,0,0.751,0.311,-11.528,0.0504,0.511,0,0.0722,0.462,119.944,205727,4
0.66539924,0.428008644,0.811392538,0,0.029971989,0.366464299,3.28E-06,0.063242342,0.374407583,0.492689667,audio_features,0lhRQ8iLouIRTW8j7WOB9P,spotify:track:0lhRQ8iLouIRTW8j7WOB9P,https://api.spotify.com/v1/tracks/0lhRQ8iLouIRTW8j7WOB9P,https://api.spotify.com/v1/audio-analysis/0lhRQ8iLouIRTW8j7WOB9P,0.081673997,0.75,Crush: Yuna Usher ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,1,0,0,0.672,0.426,-10.153,0.0444,0.365,3.22E-06,0.0819,0.376,130.024,241493,4
0.291689299,0.564964321,0.88643195,0,0.078151261,0.357428132,0,0.290477183,0.431279621,0.082731568,audio_features,27mVyH3UmEDLQr5CNDrNpI,spotify:track:27mVyH3UmEDLQr5CNDrNpI,https://api.spotify.com/v1/tracks/27mVyH3UmEDLQr5CNDrNpI,https://api.spotify.com/v1/audio-analysis/27mVyH3UmEDLQr5CNDrNpI,0.117155439,0.75,Sleeping With The One I Love: Fantasia ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,0,1,0,0.328,0.562,-6.583,0.0788,0.356,0,0.3,0.43,65.645,304177,4
0.655621945,0.483395131,0.938181818,0,0.044117647,0.195781146,6.82E-05,0.065013544,0.300684571,0.145633541,audio_features,3gx6E5B42WHKf5agVWQAf2,spotify:track:3gx6E5B42WHKf5agVWQAf2,https://api.spotify.com/v1/tracks/3gx6E5B42WHKf5agVWQAf2,https://api.spotify.com/v1/audio-analysis/3gx6E5B42WHKf5agVWQAf2,0.104326218,0.75,Permission: Ro James ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,1,0,0,0,0,0,0.663,0.481,-4.121,0.0545,0.195,6.70E-05,0.0836,0.306,75.523,281512,4
0.541553504,0.629414051,0.802984761,1,0.816526611,0.522087173,0,0.348822671,0.266982622,0.581222379,audio_features,4ShIMQAPiYBkCdHCvLbelR,spotify:track:4ShIMQAPiYBkCdHCvLbelR,https://api.spotify.com/v1/tracks/4ShIMQAPiYBkCdHCvLbelR,https://api.spotify.com/v1/audio-analysis/4ShIMQAPiYBkCdHCvLbelR,0.097379816,0.75,London Bridge: TWENTY88 ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,0,0,1,0.558,0.626,-10.553,0.606,0.52,0,0.356,0.274,143.927,269240,4
0.654535578,0.452177293,0.861229637,0,0.057282913,0.308231223,0,0.08835174,0.113217483,0.302372674,audio_features,0DUQ2LAyluw6X175MMkPq6,spotify:track:0DUQ2LAyluw6X175MMkPq6,https://api.spotify.com/v1/tracks/0DUQ2LAyluw6X175MMkPq6,https://api.spotify.com/v1/audio-analysis/0DUQ2LAyluw6X175MMkPq6,0.089100398,0.75,Ain't You: K. Michelle ,Best of 2016 - Are & Be,R&B,1,0,0,0,0,0,0,0,0,0,0,0,0.662,0.45,-7.782,0.0639,0.307,0,0.106,0.128,100.137,254613,4
0.644758284,0.678758376,0.892212296,0,0.266106443,0.119475737,0,0.481141905,0.817798841,0.255855271,audio_features,4wM4c5ly3GR4YYgWSePlSG,spotify:track:4wM4c5ly3GR4YYgWSePlSG,https://api.spotify.com/v1/tracks/4wM4c5ly3GR4YYgWSePlSG,https://api.spotify.com/v1/audio-analysis/4wM4c5ly3GR4YYgWSePlSG,0.096200196,0.75,Back To Sleep REMIX: Chris Brown Usher ZAYN ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,1,0,0,0.653,0.675,-6.308,0.213,0.119,0,0.483,0.797,92.832,267156,4
0.67083107,0.560936213,0.864592748,0,0.320728291,0.027909246,0,0.887476558,0.57240653,0.269864619,audio_features,4WwHFY7aJ6bUcugjb30DDW,spotify:track:4WwHFY7aJ6bUcugjb30DDW,https://api.spotify.com/v1/tracks/4WwHFY7aJ6bUcugjb30DDW,https://api.spotify.com/v1/audio-analysis/4WwHFY7aJ6bUcugjb30DDW,0.03939502,0.75,LUV - Remix: Tory Lanez Sean Paul ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,0,0,1,0.677,0.558,-7.622,0.252,0.0278,0,0.873,0.564,95.032,166800,4
0.746876697,0.479367023,0.792285864,0,0.354341737,0.096584114,0,0.09668681,0.316482359,0.259726945,audio_features,4CpKEkdGbOJV51cSvx7SoG,spotify:track:4CpKEkdGbOJV51cSvx7SoG,https://api.spotify.com/v1/tracks/4CpKEkdGbOJV51cSvx7SoG,https://api.spotify.com/v1/audio-analysis/4CpKEkdGbOJV51cSvx7SoG,0.083787578,0.75,Controlla: Drake ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,0,0,0,0,0,1,0,0.747,0.477,-11.062,0.276,0.0962,0,0.114,0.321,93.44,245227,4
0.843563281,0.673723241,0.87962165,0,0.289915966,0.008290723,0.000361507,0.065117733,0.563981043,0.346190094,audio_features,7L7KnCltNM8yXWs3ozuUY1,spotify:track:7L7KnCltNM8yXWs3ozuUY1,https://api.spotify.com/v1/tracks/7L7KnCltNM8yXWs3ozuUY1,https://api.spotify.com/v1/audio-analysis/7L7KnCltNM8yXWs3ozuUY1,0.1178194,0.75,Dang! (feat. Anderson .Paak): Mac Miller Anderson .Paak ,Best of 2016 - Are & Be,R&B,0,0,0,0,0,1,0,0,0,0,0,0,0.836,0.67,-6.907,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350,4
