danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,danceability_original,energy_original,loudness_original,speechiness_original,acousticness_original,instrumentalness_original,liveness_original,valence_original,tempo_original,duration_ms_original,time_signature_original
0.6154263986963606,0.942599459025077,0.9434787178139781,0,0.02016806722689076,0.01616222867377765,1.0896130346232177e-05,0.3290268806001251,0.6745655608214849,0.3078554235280632,audio_features,7oEk2RVJdDxMK9OYIVpJtB,spotify:track:7oEk2RVJdDxMK9OYIVpJtB,https://api.spotify.com/v1/tracks/7oEk2RVJdDxMK9OYIVpJtB,https://api.spotify.com/v1/audio-analysis/7oEk2RVJdDxMK9OYIVpJtB,0.05720649583680031,0.75,Bartender: Lady Antebellum ,Top 100 Country Tracks on Spotify,0,0,0,0,0,0,0,0,0,0,0,1,0.626,0.937,-3.8689999999999998,0.0374,0.0161,1.07e-05,0.337,0.6609999999999999,100.99799999999999,198267,4
0.5111352525801195,0.7573064846498868,0.9081240147136103,1,0.016246498599439774,0.3664642986969626,4.2668024439918526e-05,0.25817878724734317,0.37862032648762506,0.45419579974273744,audio_features,14UE0L5fL5TL0ohEiAv56X,spotify:track:14UE0L5fL5TL0ohEiAv56X,https://api.spotify.com/v1/tracks/14UE0L5fL5TL0ohEiAv56X,https://api.spotify.com/v1/audio-analysis/14UE0L5fL5TL0ohEiAv56X,0.07790815489027378,0.75,Perfect Storm: Brad Paisley ,Top 100 Country Tracks on Spotify,1,0,0,0,0,0,0,0,0,0,0,0,0.53,0.753,-5.551,0.0346,0.365,4.1899999999999995e-05,0.26899999999999996,0.38,123.979,234840,4
0.43183052688756113,0.9093675668817005,0.9282816605359959,1,0.03627450980392157,0.1325279779305479,7.0061099796334015e-06,0.13627839133152742,0.7040547656661401,0.7335740394044754,audio_features,2IcMGD8bOTbownOOav5qjE,spotify:track:2IcMGD8bOTbownOOav5qjE,https://api.spotify.com/v1/tracks/2IcMGD8bOTbownOOav5qjE,https://api.spotify.com/v1/audio-analysis/2IcMGD8bOTbownOOav5qjE,0.07821777694759066,0.75,Shotgun Rider: Tim McGraw ,Top 100 Country Tracks on Spotify,0,0,0,0,0,0,0,1,0,0,0,0,0.457,0.904,-4.592,0.0489,0.132,6.88e-06,0.152,0.6890000000000001,167.852,235387,4
0.6121673003802282,0.7955735119665022,0.8878822911192855,1,0.021708683473389355,0.04989725175425635,0.0,0.06345071889977079,0.7777777777777778,0.3143888740304895,audio_features,7Fit6fsC1IXiovS8lXQSHB,spotify:track:7Fit6fsC1IXiovS8lXQSHB,https://api.spotify.com/v1/tracks/7Fit6fsC1IXiovS8lXQSHB,https://api.spotify.com/v1/audio-analysis/7Fit6fsC1IXiovS8lXQSHB,0.06528949945377463,0.75,Hangover Tonight: Gary Allan Chris Stapleton ,Top 100 Country Tracks on Spotify,0,0,0,0,0,0,0,1,0,0,0,0,0.623,0.7909999999999999,-6.513999999999999,0.0385,0.0497,0.0,0.0821,0.759,102.024,212547,4
0.5697990222705052,0.871100539565085,0.9089647924330007,1,0.02647058823529412,0.00536902932511259,2.9735234215885943e-05,0.06730568868514274,0.5039494470774092,0.41615405188553084,audio_features,3MFV4DgrAOXz6KURPQxRj9,spotify:track:3MFV4DgrAOXz6KURPQxRj9,https://api.spotify.com/v1/tracks/3MFV4DgrAOXz6KURPQxRj9,https://api.spotify.com/v1/audio-analysis/3MFV4DgrAOXz6KURPQxRj9,0.05590800772074015,0.75,Somewhere In My Car: Keith Urban ,Top 100 Country Tracks on Spotify,0,0,0,0,0,0,0,0,0,0,1,0,0.584,0.866,-5.511,0.0419,0.00535,2.9199999999999998e-05,0.0858,0.499,118.005,195973,4
0.6165127648017382,0.6817794570513038,0.9009563846558067,1,0.006582633053221286,0.06535913733280908,7.433808553971486e-05,0.09668680975203169,0.40389678778304366,0.3590213833594416,audio_features,3AYUY4avB7L8dZtNNmzZi8,spotify:track:3AYUY4avB7L8dZtNNmzZi8,https://api.spotify.com/v1/tracks/3AYUY4avB7L8dZtNNmzZi8,https://api.spotify.com/v1/audio-analysis/3AYUY4avB7L8dZtNNmzZi8,0.09306265459876492,0.75,Lay Low: Josh Turner ,Top 100 Country Tracks on Spotify,0,0,0,0,0,0,0,0,0,0,0,1,0.627,0.6779999999999999,-5.892,0.0277,0.0651,7.3e-05,0.114,0.40399999999999997,109.03299999999999,261613,4
0.7827267789244976,0.5861118887597656,0.8700998423541777,1,0.09397759103641459,0.05280890553203576,4.15478615071283e-06,0.01614919774953116,0.9062664560294891,0.206071142016582,audio_features,61tRRrJoargpHwT0uAEpuY,spotify:track:61tRRrJoargpHwT0uAEpuY,https://api.spotify.com/v1/tracks/61tRRrJoargpHwT0uAEpuY,https://api.spotify.com/v1/audio-analysis/61tRRrJoargpHwT0uAEpuY,0.05057254608953569,0.75,American Kids: Kenny Chesney ,Top 100 Country Tracks on Spotify,0,0,0,0,0,0,0,1,0,0,0,0,0.78,0.583,-7.36,0.0901,0.0526,4.08e-06,0.0367,0.8809999999999999,85.014,186547,4
0.48940793047256925,0.9103745939163482,0.9635733053074095,1,0.00826330532212885,0.11445564413743432,3.065173116089613e-06,0.1269014377995416,0.8167456556082148,0.6584839338249342,audio_features,5y1ojCNp0g9IU7tmsrXPQk,spotify:track:5y1ojCNp0g9IU7tmsrXPQk,https://api.spotify.com/v1/tracks/5y1ojCNp0g9IU7tmsrXPQk,https://api.spotify.com/v1/audio-analysis/5y1ojCNp0g9IU7tmsrXPQk,0.06738723134484653,0.75,God Made Girls: RaeLynn ,Top 100 Country Tracks on Spotify,0,0,0,1,0,0,0,0,0,0,0,0,0.51,0.905,-2.9130000000000003,0.0289,0.114,3.01e-06,0.14300000000000002,0.7959999999999999,156.06,216253,4
0.5578489951113524,0.8398827014910041,0.8990856542301631,1,0.012885154061624653,0.01134293966228069,0.0,0.11960825171910817,0.608214849921011,0.37174441854837686,audio_features,7196z4iac1h7cup3h9IwfR,spotify:track:7196z4iac1h7cup3h9IwfR,https://api.spotify.com/v1/tracks/7196z4iac1h7cup3h9IwfR,https://api.spotify.com/v1/audio-analysis/7196z4iac1h7cup3h9IwfR,0.038874266274969295,0.75,Turn It On: Eli Young Band ,Top 100 Country Tracks on Spotify,1,0,0,0,0,0,0,0,0,0,0,0,0.573,0.835,-5.981,0.0322,0.0113,0.0,0.136,0.598,111.031,165880,4
0.6447582835415535,0.5277043207501948,0.8682921702574883,1,0.0257703081232493,0.5722881002296452,0.0,0.12481767034798917,0.6450763559768299,0.664444274634165,audio_features,3j0oJtPonSYt9f5jHVLb91,spotify:track:3j0oJtPonSYt9f5jHVLb91,https://api.spotify.com/v1/tracks/3j0oJtPonSYt9f5jHVLb91,https://api.spotify.com/v1/audio-analysis/3j0oJtPonSYt9f5jHVLb91,0.044384633236541064,0.75,Boom Clap: Lennon & Maisy ,Top 100 Country Tracks on Spotify,0,0,0,0,1,0,0,0,0,0,0,0,0.653,0.525,-7.446000000000001,0.0414,0.57,0.0,0.141,0.633,156.996,175615,4
