danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist
0.616,0.459,8,-6.616,1,0.427,0.0598,5.08e-06,0.287,0.622,79.937,audio_features,1tHIZgsoxrmp6lrm2YZsm7,spotify:track:1tHIZgsoxrmp6lrm2YZsm7,https://api.spotify.com/v1/tracks/1tHIZgsoxrmp6lrm2YZsm7,https://api.spotify.com/v1/audio-analysis/1tHIZgsoxrmp6lrm2YZsm7,213339,4,Favorite: Leon Thomas Buddy ,The Newness
0.58,0.467,1,-8.511,1,0.362,0.0812,0,0.101,0.116,122.042,audio_features,5i3aU3GhxE8gS3vsaKJIkg,spotify:track:5i3aU3GhxE8gS3vsaKJIkg,https://api.spotify.com/v1/tracks/5i3aU3GhxE8gS3vsaKJIkg,https://api.spotify.com/v1/audio-analysis/5i3aU3GhxE8gS3vsaKJIkg,239713,4,No Protection (Remix) (feat. Kash Doll): Damar Jackson Kash Doll ,The Newness
0.607,0.437,7,-10.78,1,0.052,0.00111,0,0.141,0.128,103.053,audio_features,3P72hhVbCyy6pJLAPa8Cyv,spotify:track:3P72hhVbCyy6pJLAPa8Cyv,https://api.spotify.com/v1/tracks/3P72hhVbCyy6pJLAPa8Cyv,https://api.spotify.com/v1/audio-analysis/3P72hhVbCyy6pJLAPa8Cyv,210416,4,Get Right: Sammie ,The Newness
0.745,0.779,1,-7.233,0,0.173,0.0239,0,0.159,0.491,115.017,audio_features,0ophOpneT0tyzBeeKchDBH,spotify:track:0ophOpneT0tyzBeeKchDBH,https://api.spotify.com/v1/tracks/0ophOpneT0tyzBeeKchDBH,https://api.spotify.com/v1/audio-analysis/0ophOpneT0tyzBeeKchDBH,268864,4,Everything (feat. Jacquees & Dreezy): Snoop Dogg Jacquees Dreezy ,The Newness
0.767,0.696,5,-4.464,0,0.0676,0.228,0.000372,0.136,0.362,107.034,audio_features,2CB1boDu1c9FOp09Oylq6r,spotify:track:2CB1boDu1c9FOp09Oylq6r,https://api.spotify.com/v1/tracks/2CB1boDu1c9FOp09Oylq6r,https://api.spotify.com/v1/audio-analysis/2CB1boDu1c9FOp09Oylq6r,216632,4,Communication (feat. DRAM): Arin Ray DRAM ,The Newness
0.874,0.403,4,-5.783,1,0.0683,0.256,0.000894,0.147,0.769,119.992,audio_features,74fQgHleHZ4V7Gm1XYcGkj,spotify:track:74fQgHleHZ4V7Gm1XYcGkj,https://api.spotify.com/v1/tracks/74fQgHleHZ4V7Gm1XYcGkj,https://api.spotify.com/v1/audio-analysis/74fQgHleHZ4V7Gm1XYcGkj,195910,4,One Night Only: Sonder ,The Newness
0.655,0.411,8,-9.064,0,0.237,0.454,2.89e-05,0.111,0.304,144.067,audio_features,2CInzVilMduj9L8dDXwyUA,spotify:track:2CInzVilMduj9L8dDXwyUA,https://api.spotify.com/v1/tracks/2CInzVilMduj9L8dDXwyUA,https://api.spotify.com/v1/audio-analysis/2CInzVilMduj9L8dDXwyUA,193309,4,Make Luv: Brent Faiyaz ,The Newness
0.466,0.69,8,-5.186,1,0.0857,0.0485,0,0.201,0.478,153.504,audio_features,1yWpTxNpz61uFb2Y4He9Xe,spotify:track:1yWpTxNpz61uFb2Y4He9Xe,https://api.spotify.com/v1/tracks/1yWpTxNpz61uFb2Y4He9Xe,https://api.spotify.com/v1/audio-analysis/1yWpTxNpz61uFb2Y4He9Xe,206480,3,Still In Love: Thirdstory ,The Newness
0.853,0.688,8,-6.509,0,0.296,0.0118,0,0.151,0.565,150.012,audio_features,3lyeSiAIdLoZUHhV8psOTI,spotify:track:3lyeSiAIdLoZUHhV8psOTI,https://api.spotify.com/v1/tracks/3lyeSiAIdLoZUHhV8psOTI,https://api.spotify.com/v1/audio-analysis/3lyeSiAIdLoZUHhV8psOTI,166693,4,Feed Me Dope: Future ,This Is Future
0.406,0.661,8,-5.142,1,0.311,0.173,0,0.101,0.335,180.206,audio_features,6hVGw7yVUd2bpdHMPCWrtN,spotify:track:6hVGw7yVUd2bpdHMPCWrtN,https://api.spotify.com/v1/tracks/6hVGw7yVUd2bpdHMPCWrtN,https://api.spotify.com/v1/audio-analysis/6hVGw7yVUd2bpdHMPCWrtN,244613,3,March Madness: Future ,This Is Future
0.86,0.561,6,-5.757,0,0.185,0.274,0,0.108,0.354,152.984,audio_features,7r6LNJT2LqpLpEyZQJPygt,spotify:track:7r6LNJT2LqpLpEyZQJPygt,https://api.spotify.com/v1/tracks/7r6LNJT2LqpLpEyZQJPygt,https://api.spotify.com/v1/audio-analysis/7r6LNJT2LqpLpEyZQJPygt,189480,4,Patek Water: Future Young Thug Offset ,This Is Future
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,3rOSwuTsUlJp0Pu0MkN8r8,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,https://api.spotify.com/v1/tracks/3rOSwuTsUlJp0Pu0MkN8r8,https://api.spotify.com/v1/audio-analysis/3rOSwuTsUlJp0Pu0MkN8r8,204600,4,Mask Off: Future ,This Is Future
0.705,0.474,2,-7.534,1,0.355,0.0751,0,0.229,0.179,146.244,audio_features,3IJ6BBFLD2I2CH3hHFQj3O,spotify:track:3IJ6BBFLD2I2CH3hHFQj3O,https://api.spotify.com/v1/tracks/3IJ6BBFLD2I2CH3hHFQj3O,https://api.spotify.com/v1/audio-analysis/3IJ6BBFLD2I2CH3hHFQj3O,187749,4,4 da Gang: Future ,This Is Future
0.938,0.478,1,-9.739,1,0.265,0.0418,0.00884,0.0801,0.386,138.059,audio_features,4lozYCMRLtEc46exlhoK2Q,spotify:track:4lozYCMRLtEc46exlhoK2Q,https://api.spotify.com/v1/tracks/4lozYCMRLtEc46exlhoK2Q,https://api.spotify.com/v1/audio-analysis/4lozYCMRLtEc46exlhoK2Q,261752,4,I'm so Groovy: Future ,This Is Future
0.75,0.579,8,-6.256,1,0.0856,0.0201,6.4e-05,0.219,0.262,145.949,audio_features,1OwNWr75pNTyhifOTT0uIG,spotify:track:1OwNWr75pNTyhifOTT0uIG,https://api.spotify.com/v1/tracks/1OwNWr75pNTyhifOTT0uIG,https://api.spotify.com/v1/audio-analysis/1OwNWr75pNTyhifOTT0uIG,242347,4,Real Love: Future Young Thug ,This Is Future
0.694,0.493,1,-8.581,1,0.373,0.0331,2.04e-06,0.431,0.313,166.457,audio_features,4Zxdw0Hno7YDu0IzvY76Qo,spotify:track:4Zxdw0Hno7YDu0IzvY76Qo,https://api.spotify.com/v1/tracks/4Zxdw0Hno7YDu0IzvY76Qo,https://api.spotify.com/v1/audio-analysis/4Zxdw0Hno7YDu0IzvY76Qo,265366,4,Rent Money: Future ,This Is Future
0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,audio_features,7EiZI6JVHllARrX9PUvAdX,spotify:track:7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,313547,4,Low Life: Future The Weeknd ,This Is Future
0.834,0.618,8,-7.653,0,0.231,0.00362,2.67e-05,0.126,0.553,135.889,audio_features,2ya9d4B06EQ8Fpj5SSqiTH,spotify:track:2ya9d4B06EQ8Fpj5SSqiTH,https://api.spotify.com/v1/tracks/2ya9d4B06EQ8Fpj5SSqiTH,https://api.spotify.com/v1/audio-analysis/2ya9d4B06EQ8Fpj5SSqiTH,199840,4,Drip on Me: Future Young Thug ,This Is Future
0.813,0.583,1,-6.922,1,0.174,0.131,3.83e-05,0.142,0.338,81.018,audio_features,6elNeXUhiuHPD9hH5rocQi,spotify:track:6elNeXUhiuHPD9hH5rocQi,https://api.spotify.com/v1/tracks/6elNeXUhiuHPD9hH5rocQi,https://api.spotify.com/v1/audio-analysis/6elNeXUhiuHPD9hH5rocQi,183800,4,Trap Niggas: Future ,This Is Future
0.697,0.675,7,-4.688,1,0.317,0.275,0,0.0767,0.292,158.133,audio_features,0jPLBur1qXRfj3pbuJSX03,spotify:track:0jPLBur1qXRfj3pbuJSX03,https://api.spotify.com/v1/tracks/0jPLBur1qXRfj3pbuJSX03,https://api.spotify.com/v1/audio-analysis/0jPLBur1qXRfj3pbuJSX03,220707,4,Killed Before: Young Thug ,This Is Future
0.618,0.727,3,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992,audio_features,3V8sM5OOG6YfDuDLa2IIYJ,spotify:track:3V8sM5OOG6YfDuDLa2IIYJ,https://api.spotify.com/v1/tracks/3V8sM5OOG6YfDuDLa2IIYJ,https://api.spotify.com/v1/audio-analysis/3V8sM5OOG6YfDuDLa2IIYJ,180520,4,Used to This: Future Drake ,This Is Future
0.78,0.73,9,-5.423,0,0.0497,0.0768,0,0.131,0.512,160.03,audio_features,5GhJq5J9ZWIEDZdyw7EWzt,spotify:track:5GhJq5J9ZWIEDZdyw7EWzt,https://api.spotify.com/v1/tracks/5GhJq5J9ZWIEDZdyw7EWzt,https://api.spotify.com/v1/audio-analysis/5GhJq5J9ZWIEDZdyw7EWzt,173800,4,Real Sisters: Future ,This Is Future
0.692,0.533,6,-6.165,0,0.176,0.00355,0,0.114,0.25,78.902,audio_features,1KF7iLK6wK3hjjtqxjRiym,spotify:track:1KF7iLK6wK3hjjtqxjRiym,https://api.spotify.com/v1/tracks/1KF7iLK6wK3hjjtqxjRiym,https://api.spotify.com/v1/audio-analysis/1KF7iLK6wK3hjjtqxjRiym,178787,4,Mink Flow: Future Young Thug ,This Is Future
0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,audio_features,25oOaleife6E2MIKmFkPvg,spotify:track:25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/tracks/25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/audio-analysis/25oOaleife6E2MIKmFkPvg,215307,4,Relationship (feat. Future): Young Thug Future ,This Is Future
0.831,0.573,4,-6.408,0,0.221,0.188,0.000883,0.109,0.229,100.015,audio_features,1tlBuoIRrtqFs9bE9dmli5,spotify:track:1tlBuoIRrtqFs9bE9dmli5,https://api.spotify.com/v1/tracks/1tlBuoIRrtqFs9bE9dmli5,https://api.spotify.com/v1/audio-analysis/1tlBuoIRrtqFs9bE9dmli5,246173,4,Extra Luv: Future YG ,This Is Future
0.568,0.609,5,-7.698,0,0.279,0.0613,9.11e-06,0.0954,0.396,143.351,audio_features,3kciYQvHGFkQYaZd0m1Pbc,spotify:track:3kciYQvHGFkQYaZd0m1Pbc,https://api.spotify.com/v1/tracks/3kciYQvHGFkQYaZd0m1Pbc,https://api.spotify.com/v1/audio-analysis/3kciYQvHGFkQYaZd0m1Pbc,242053,4,Group Home: Future Young Thug ,This Is Future
0.827,0.544,1,-5.686,1,0.05,0.0799,1.97e-06,0.156,0.175,143.014,audio_features,4Kup1kDTLoJaUMgpGFPqau,spotify:track:4Kup1kDTLoJaUMgpGFPqau,https://api.spotify.com/v1/tracks/4Kup1kDTLoJaUMgpGFPqau,https://api.spotify.com/v1/audio-analysis/4Kup1kDTLoJaUMgpGFPqau,130038,4,Married To The Game: Future ,This Is Future
0.96,0.547,6,-6.992,0,0.0786,0.0496,0,0.216,0.186,121.01,audio_features,5oyUurs28XRagLa8lgm6V3,spotify:track:5oyUurs28XRagLa8lgm6V3,https://api.spotify.com/v1/tracks/5oyUurs28XRagLa8lgm6V3,https://api.spotify.com/v1/audio-analysis/5oyUurs28XRagLa8lgm6V3,223093,4,Too Much Sauce: DJ Esco Future Lil Uzi Vert ,This Is Future
0.886,0.629,1,-4.404,0,0.306,0.051,7.66e-06,0.121,0.487,158.002,audio_features,6j0teRL3WdExzqmy334sh5,spotify:track:6j0teRL3WdExzqmy334sh5,https://api.spotify.com/v1/tracks/6j0teRL3WdExzqmy334sh5,https://api.spotify.com/v1/audio-analysis/6j0teRL3WdExzqmy334sh5,182491,4,Seven Million (feat. Future): Lil Uzi Vert Future ,This Is Future
0.711,0.441,1,-9.516,1,0.466,0.00201,2.59e-06,0.08,0.115,145.198,audio_features,5e574bhjycX1eH2l4Auage,spotify:track:5e574bhjycX1eH2l4Auage,https://api.spotify.com/v1/tracks/5e574bhjycX1eH2l4Auage,https://api.spotify.com/v1/audio-analysis/5e574bhjycX1eH2l4Auage,220427,4,Grammys: Drake Future ,This Is Future
0.793,0.742,0,-6.185,1,0.21,0.0107,0,0.119,0.21,150.076,audio_features,3C4FUqrrjuvWoHwsumWfIu,spotify:track:3C4FUqrrjuvWoHwsumWfIu,https://api.spotify.com/v1/tracks/3C4FUqrrjuvWoHwsumWfIu,https://api.spotify.com/v1/audio-analysis/3C4FUqrrjuvWoHwsumWfIu,166467,4,Cruise Ship: Young Thug ,This Is Future
0.853,0.547,1,-7.535,1,0.194,0.0565,0,0.341,0.676,142.065,audio_features,27GmP9AWRs744SzKcpJsTZ,spotify:track:27GmP9AWRs744SzKcpJsTZ,https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ,https://api.spotify.com/v1/audio-analysis/27GmP9AWRs744SzKcpJsTZ,205879,4,Jumpman: Drake Future ,This Is Future
0.861,0.448,2,-8.256,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,audio_features,5ihDGnhQgMA0F0tk9fNLlA,spotify:track:5ihDGnhQgMA0F0tk9fNLlA,https://api.spotify.com/v1/tracks/5ihDGnhQgMA0F0tk9fNLlA,https://api.spotify.com/v1/audio-analysis/5ihDGnhQgMA0F0tk9fNLlA,265213,4,Thought It Was a Drought: Future ,This Is Future
0.838,0.412,2,-7.148,1,0.289,0.0344,0.000234,0.159,0.166,75.044,audio_features,0BzDQgmeRdA4V71VhfBvXT,spotify:track:0BzDQgmeRdA4V71VhfBvXT,https://api.spotify.com/v1/tracks/0BzDQgmeRdA4V71VhfBvXT,https://api.spotify.com/v1/audio-analysis/0BzDQgmeRdA4V71VhfBvXT,185707,4,Xanny Family: Future ,This Is Future
0.793,0.607,4,-6.488,0,0.082,0.218,4.95e-06,0.348,0.15,140.992,audio_features,6ycYqFnXnjMOwMvEMbEpUk,spotify:track:6ycYqFnXnjMOwMvEMbEpUk,https://api.spotify.com/v1/tracks/6ycYqFnXnjMOwMvEMbEpUk,https://api.spotify.com/v1/audio-analysis/6ycYqFnXnjMOwMvEMbEpUk,194240,4,Blow a Bag: Future ,This Is Future
0.784,0.486,5,-6.497,0,0.0475,0.0538,0.497,0.101,0.0894,110.964,audio_features,73grS4MZ4rHwa7CJOihO73,spotify:track:73grS4MZ4rHwa7CJOihO73,https://api.spotify.com/v1/tracks/73grS4MZ4rHwa7CJOihO73,https://api.spotify.com/v1/audio-analysis/73grS4MZ4rHwa7CJOihO73,265996,4,Solo: Future ,This Is Future
0.84,0.65,1,-6.708,1,0.262,0.00924,0,0.201,0.527,145.972,audio_features,5b06JZjts6dgyyuY1m7roq,spotify:track:5b06JZjts6dgyyuY1m7roq,https://api.spotify.com/v1/tracks/5b06JZjts6dgyyuY1m7roq,https://api.spotify.com/v1/audio-analysis/5b06JZjts6dgyyuY1m7roq,146987,4,200: Future Young Thug ,This Is Future
0.82,0.599,10,-9.796,0,0.141,0.226,0.0489,0.105,0.356,137.022,audio_features,1XWcdNQvGrX32fH09CwuWI,spotify:track:1XWcdNQvGrX32fH09CwuWI,https://api.spotify.com/v1/tracks/1XWcdNQvGrX32fH09CwuWI,https://api.spotify.com/v1/audio-analysis/1XWcdNQvGrX32fH09CwuWI,265038,4,100it Racks: Future 2 Chainz Drake ,This Is Future
0.725,0.692,5,-5.742,0,0.257,0.00841,0,0.0912,0.298,169.025,audio_features,4W598w0KcHVG5Nwqk0qMpj,spotify:track:4W598w0KcHVG5Nwqk0qMpj,https://api.spotify.com/v1/tracks/4W598w0KcHVG5Nwqk0qMpj,https://api.spotify.com/v1/audio-analysis/4W598w0KcHVG5Nwqk0qMpj,159400,4,Three: Future Young Thug ,This Is Future
0.865,0.718,8,-3.882,1,0.204,0.0023,7.62e-05,0.264,0.476,153.548,audio_features,6JvHYmanlC8FdbeiCztcrR,spotify:track:6JvHYmanlC8FdbeiCztcrR,https://api.spotify.com/v1/tracks/6JvHYmanlC8FdbeiCztcrR,https://api.spotify.com/v1/audio-analysis/6JvHYmanlC8FdbeiCztcrR,237655,4,Campaign (feat. Future): Ty Dolla $ign Future ,This Is Future
0.935,0.544,2,-6.504,1,0.113,0.0234,0,0.215,0.159,105.99,audio_features,0pT1DW5RUHelpBMyEgWwaU,spotify:track:0pT1DW5RUHelpBMyEgWwaU,https://api.spotify.com/v1/tracks/0pT1DW5RUHelpBMyEgWwaU,https://api.spotify.com/v1/audio-analysis/0pT1DW5RUHelpBMyEgWwaU,289787,4,Sh!t: Future ,This Is Future
0.789,0.801,10,-4.552,0,0.048,0.0052,0.273,0.129,0.281,153.998,audio_features,4Fi7fihVNkHPfBZ7KeSXVH,spotify:track:4Fi7fihVNkHPfBZ7KeSXVH,https://api.spotify.com/v1/tracks/4Fi7fihVNkHPfBZ7KeSXVH,https://api.spotify.com/v1/audio-analysis/4Fi7fihVNkHPfBZ7KeSXVH,172040,4,Photo Copied: Future ,This Is Future
0.8,0.523,1,-6.578,1,0.107,0.00108,0,0.352,0.379,147.057,audio_features,06Gyf2pFDVmN5K8XAawG96,spotify:track:06Gyf2pFDVmN5K8XAawG96,https://api.spotify.com/v1/tracks/06Gyf2pFDVmN5K8XAawG96,https://api.spotify.com/v1/audio-analysis/06Gyf2pFDVmN5K8XAawG96,144142,4,No Cap: Future Young Thug ,This Is Future
0.711,0.663,11,-5.805,1,0.142,0.03,0,0.123,0.214,121.112,audio_features,36evXa8bNvfBYNzePEWhG1,spotify:track:36evXa8bNvfBYNzePEWhG1,https://api.spotify.com/v1/tracks/36evXa8bNvfBYNzePEWhG1,https://api.spotify.com/v1/audio-analysis/36evXa8bNvfBYNzePEWhG1,251195,4,New Level REMIX: A$AP Ferg Future A$AP Rocky Lil Uzi Vert ,This Is Future
0.79,0.438,1,-6.462,1,0.133,0.0634,0,0.1,0.247,90.022,audio_features,3IJPE9ICRq5PxVZxdv1sEv,spotify:track:3IJPE9ICRq5PxVZxdv1sEv,https://api.spotify.com/v1/tracks/3IJPE9ICRq5PxVZxdv1sEv,https://api.spotify.com/v1/audio-analysis/3IJPE9ICRq5PxVZxdv1sEv,248050,4,Incredible: Future ,This Is Future
0.59,0.561,2,-7.613,1,0.058,0.00911,0,0.0981,0.15,134.936,audio_features,4sX8e5VkqBWA7IIooImSsS,spotify:track:4sX8e5VkqBWA7IIooImSsS,https://api.spotify.com/v1/tracks/4sX8e5VkqBWA7IIooImSsS,https://api.spotify.com/v1/audio-analysis/4sX8e5VkqBWA7IIooImSsS,262307,4,Neva End: Future ,This Is Future
0.823,0.472,1,-6.968,1,0.113,0.0422,0,0.217,0.257,136.114,audio_features,53CUl8RvJqbBPm31SiSg7Q,spotify:track:53CUl8RvJqbBPm31SiSg7Q,https://api.spotify.com/v1/tracks/53CUl8RvJqbBPm31SiSg7Q,https://api.spotify.com/v1/audio-analysis/53CUl8RvJqbBPm31SiSg7Q,158933,4,(Bonus) Itchin: Future ,This Is Future
0.812,0.668,0,-4.74,1,0.224,0.0849,0,0.121,0.288,130.21,audio_features,4kOoks5F3lma0oEuwMg13x,spotify:track:4kOoks5F3lma0oEuwMg13x,https://api.spotify.com/v1/tracks/4kOoks5F3lma0oEuwMg13x,https://api.spotify.com/v1/audio-analysis/4kOoks5F3lma0oEuwMg13x,225452,4,One of One: Zoey Dollaz Future ,This Is Future
0.603,0.899,8,-6.558,1,0.141,0.105,0.000431,0.106,0.813,186.885,audio_features,7liAO2OqrFMVvM7oiLo0m0,spotify:track:7liAO2OqrFMVvM7oiLo0m0,https://api.spotify.com/v1/tracks/7liAO2OqrFMVvM7oiLo0m0,https://api.spotify.com/v1/audio-analysis/7liAO2OqrFMVvM7oiLo0m0,210926,4,Nice For What: Drake ,Who We Be
0.653,0.573,11,-6.744,0,0.0852,0.0388,0,0.0687,0.348,141.18,audio_features,7eiqpFevZkE7iHDfNm6VA0,spotify:track:7eiqpFevZkE7iHDfNm6VA0,https://api.spotify.com/v1/tracks/7eiqpFevZkE7iHDfNm6VA0,https://api.spotify.com/v1/audio-analysis/7eiqpFevZkE7iHDfNm6VA0,221538,5,Vroom: Yxng Bane ,Who We Be
0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,audio_features,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,181263,4,Look Alive (feat. Drake): BlocBoy JB Drake ,Who We Be
0.755,0.448,7,-9.587,1,0.107,0.0283,3.28e-05,0.514,0.318,77.179,audio_features,6T8cJz5lAqGer9GUHGyelE,spotify:track:6T8cJz5lAqGer9GUHGyelE,https://api.spotify.com/v1/tracks/6T8cJz5lAqGer9GUHGyelE,https://api.spotify.com/v1/audio-analysis/6T8cJz5lAqGer9GUHGyelE,198960,4,God's Plan: Drake ,Who We Be
0.557,0.616,9,-5.99,0,0.226,0.214,0,0.281,0.734,207.983,audio_features,7uAbIeiw12MKjpUQnH0SjL,spotify:track:7uAbIeiw12MKjpUQnH0SjL,https://api.spotify.com/v1/tracks/7uAbIeiw12MKjpUQnH0SjL,https://api.spotify.com/v1/audio-analysis/7uAbIeiw12MKjpUQnH0SjL,187500,4,Sit Back Down: Not3s Maleek Berry ,Who We Be
0.601,0.469,10,-9.915,0,0.352,0.277,0,0.0923,0.581,95.958,audio_features,4wYPHXdABW4kZw7GAjT6AC,spotify:track:4wYPHXdABW4kZw7GAjT6AC,https://api.spotify.com/v1/tracks/4wYPHXdABW4kZw7GAjT6AC,https://api.spotify.com/v1/audio-analysis/4wYPHXdABW4kZw7GAjT6AC,210000,4,Jumanji - Remix: B Young 23 Unofficial Chip ,Who We Be
0.643,0.766,6,-4.788,0,0.384,0.307,1.38e-05,0.107,0.463,97.092,audio_features,2gTYVoQCUh0QNUaFix01ld,spotify:track:2gTYVoQCUh0QNUaFix01ld,https://api.spotify.com/v1/tracks/2gTYVoQCUh0QNUaFix01ld,https://api.spotify.com/v1/audio-analysis/2gTYVoQCUh0QNUaFix01ld,191606,4,Chun-Li: Nicki Minaj ,Who We Be
0.782,0.548,8,-9.325,0,0.363,0.502,0,0.24,0.668,101.896,audio_features,7x2ymBLCedgOoZiPDlZaJH,spotify:track:7x2ymBLCedgOoZiPDlZaJH,https://api.spotify.com/v1/tracks/7x2ymBLCedgOoZiPDlZaJH,https://api.spotify.com/v1/audio-analysis/7x2ymBLCedgOoZiPDlZaJH,173000,4,Rapper: Hardy Caprio ,Who We Be
0.712,0.674,1,-7.454,0,0.183,0.393,0,0.104,0.875,102.007,audio_features,7aIC4z5XBdEAI9kqycYxMV,spotify:track:7aIC4z5XBdEAI9kqycYxMV,https://api.spotify.com/v1/tracks/7aIC4z5XBdEAI9kqycYxMV,https://api.spotify.com/v1/audio-analysis/7aIC4z5XBdEAI9kqycYxMV,190094,4,Vice Versa (feat. WSTRN): One Acen WSTRN ,Who We Be
0.728,0.679,5,-3.736,0,0.247,0.0977,1.33e-06,0.188,0.641,171.796,audio_features,28qdL1yHti3BSu6AdLzWbg,spotify:track:28qdL1yHti3BSu6AdLzWbg,https://api.spotify.com/v1/tracks/28qdL1yHti3BSu6AdLzWbg,https://api.spotify.com/v1/audio-analysis/28qdL1yHti3BSu6AdLzWbg,205107,4,Bouff Daddy: J Hus ,Who We Be
0.41,0.718,3,-6.295,0,0.126,0.21,0,0.079,0.57,94.332,audio_features,4i8ObH2xPP4DSNniUJlgar,spotify:track:4i8ObH2xPP4DSNniUJlgar,https://api.spotify.com/v1/tracks/4i8ObH2xPP4DSNniUJlgar,https://api.spotify.com/v1/audio-analysis/4i8ObH2xPP4DSNniUJlgar,215573,4,Check (with RAYE): Kojo Funds RAYE ,Who We Be
0.862,0.583,8,-6.26,0,0.0654,0.811,1.86e-05,0.191,0.852,103.019,audio_features,7cwLbWHs42c8JmrW9BJZos,spotify:track:7cwLbWHs42c8JmrW9BJZos,https://api.spotify.com/v1/tracks/7cwLbWHs42c8JmrW9BJZos,https://api.spotify.com/v1/audio-analysis/7cwLbWHs42c8JmrW9BJZos,170825,4,German: EO ,Who We Be
0.533,0.807,1,-6.243,0,0.3,0.189,1.65e-06,0.127,0.524,137.039,audio_features,4fRFGGrfPAwIczB47434AL,spotify:track:4fRFGGrfPAwIczB47434AL,https://api.spotify.com/v1/tracks/4fRFGGrfPAwIczB47434AL,https://api.spotify.com/v1/audio-analysis/4fRFGGrfPAwIczB47434AL,165747,5,I See You Shining: Nines ,Who We Be
0.56,0.693,7,-6.591,1,0.311,0.0139,0,0.082,0.826,130.462,audio_features,7BzBPBF2SDWFCBS5SdIN2e,spotify:track:7BzBPBF2SDWFCBS5SdIN2e,https://api.spotify.com/v1/tracks/7BzBPBF2SDWFCBS5SdIN2e,https://api.spotify.com/v1/audio-analysis/7BzBPBF2SDWFCBS5SdIN2e,213080,5,What I Wanna: MoStack ,Who We Be
0.777,0.657,1,-6.434,1,0.237,0.000738,3.34e-06,0.0932,0.245,189.992,audio_features,739vCwA3EpBSkk3uDsI2wB,spotify:track:739vCwA3EpBSkk3uDsI2wB,https://api.spotify.com/v1/tracks/739vCwA3EpBSkk3uDsI2wB,https://api.spotify.com/v1/audio-analysis/739vCwA3EpBSkk3uDsI2wB,226107,4,Lemon - Drake Remix: N.E.R.D Rihanna Drake ,Who We Be
0.968,0.589,11,-7.808,1,0.255,0.0511,0,0.0731,0.268,129.993,audio_features,2qcG0nZ6S3zZV0UrkY5nFo,spotify:track:2qcG0nZ6S3zZV0UrkY5nFo,https://api.spotify.com/v1/tracks/2qcG0nZ6S3zZV0UrkY5nFo,https://api.spotify.com/v1/audio-analysis/2qcG0nZ6S3zZV0UrkY5nFo,262308,4,Drip (feat. Migos): Cardi B Migos ,Who We Be
0.709,0.41,9,-9.726,0,0.211,0.634,0,0.111,0.719,93.45,audio_features,3BtuFNhfEdIsC1zcq7gj5d,spotify:track:3BtuFNhfEdIsC1zcq7gj5d,https://api.spotify.com/v1/tracks/3BtuFNhfEdIsC1zcq7gj5d,https://api.spotify.com/v1/audio-analysis/3BtuFNhfEdIsC1zcq7gj5d,209110,4,Mariah: Koomz ,Who We Be
0.804,0.697,10,-4.42,1,0.0468,0.18,0,0.0961,0.768,110.0,audio_features,2aeKv96tpmi1T3ctpAZBqB,spotify:track:2aeKv96tpmi1T3ctpAZBqB,https://api.spotify.com/v1/tracks/2aeKv96tpmi1T3ctpAZBqB,https://api.spotify.com/v1/audio-analysis/2aeKv96tpmi1T3ctpAZBqB,214253,4,Bad Vibe: M.O Lotto Boyzz Mr Eazi ,Who We Be
0.748,0.546,8,-8.134,1,0.106,0.59,0,0.112,0.413,140.005,audio_features,7wrDRQgHlvDnimrRHfQZxt,spotify:track:7wrDRQgHlvDnimrRHfQZxt,https://api.spotify.com/v1/tracks/7wrDRQgHlvDnimrRHfQZxt,https://api.spotify.com/v1/audio-analysis/7wrDRQgHlvDnimrRHfQZxt,220880,4,Psycho (feat. Ty Dolla $ign): Post Malone Ty Dolla $ign ,Who We Be
0.909,0.631,9,-5.447,1,0.205,0.0717,0,0.108,0.394,145.968,audio_features,1jr1BnpXymcf2i97mTR8tJ,spotify:track:1jr1BnpXymcf2i97mTR8tJ,https://api.spotify.com/v1/tracks/1jr1BnpXymcf2i97mTR8tJ,https://api.spotify.com/v1/audio-analysis/1jr1BnpXymcf2i97mTR8tJ,276147,4,Walk It Talk It: Migos Drake ,Who We Be
